PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Train,Spending,Group,GroupNumber,FirstName,LastName,CabinDeck,CabinSide,CabinNum
6658_02,Mars,True,F/1277/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Fispot Curt,False,0.0,6658,02,Fispot,Curt,F,S,1277
6658_03,Mars,False,F/1277/S,TRAPPIST-1e,29.0,False,1249.0,,1005.0,369.0,0.0,Supce Curt,False,2623.0,6658,03,Supce,Curt,F,S,1277
6661_01,Mars,False,D/199/S,TRAPPIST-1e,20.0,False,173.0,436.0,258.0,0.0,0.0,Grioss Kin,False,867.0,6661,01,Grioss,Kin,D,S,199
6666_01,Earth,False,F/1386/P,PSO J318.5-22,26.0,False,0.0,48.0,408.0,126.0,66.0,Mariel Fielsenders,False,648.0,6666,01,Mariel,Fielsenders,F,P,1386
6677_01,Earth,True,G/1080/P,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,Chery Woodwinez,False,0.0,6677,01,Chery,Woodwinez,G,P,1080
6678_01,Mars,False,D/201/S,55 Cancri e,34.0,False,1548.0,544.0,533.0,150.0,2.0,Colax Fincy,False,2777.0,6678,01,Colax,Fincy,D,S,201
6678_02,Mars,True,D/201/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Prah Fincy,False,0.0,6678,02,Prah,Fincy,D,S,201
6679_01,Earth,False,G/1081/P,55 Cancri e,24.0,False,487.0,0.0,,0.0,0.0,Rayne Gaineyerson,False,487.0,6679,01,Rayne,Gaineyerson,G,P,1081
6682_01,Mars,True,F/1389/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Railes Erie,False,0.0,6682,01,Railes,Erie,F,P,1389
6682_02,Mars,False,D/209/P,TRAPPIST-1e,14.0,False,599.0,229.0,2396.0,0.0,0.0,Douse Erie,False,3224.0,6682,02,Douse,Erie,D,P,209
6685_01,Earth,False,E/441/S,55 Cancri e,24.0,False,153.0,0.0,1153.0,0.0,3185.0,Krisa Mejiarkerox,False,4491.0,6685,01,Krisa,Mejiarkerox,E,S,441
6686_01,Europa,False,C/211/P,TRAPPIST-1e,31.0,False,,3866.0,0.0,381.0,2168.0,Marfak Objeciane,False,6415.0,6686,01,Marfak,Objeciane,C,P,211
6687_01,Mars,False,D/202/S,TRAPPIST-1e,21.0,False,1478.0,0.0,378.0,0.0,84.0,Hits Fonie,False,1940.0,6687,01,Hits,Fonie,D,S,202
6688_01,Europa,True,B/223/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Antak Slavested,False,0.0,6688,01,Antak,Slavested,B,P,223
6689_01,Mars,False,F/1281/S,TRAPPIST-1e,19.0,False,1043.0,13.0,28.0,0.0,0.0,Chees Curry,False,1084.0,6689,01,Chees,Curry,F,S,1281
6689_02,Mars,False,F/1281/S,TRAPPIST-1e,50.0,False,286.0,0.0,735.0,20.0,0.0,Volath Curry,False,1041.0,6689,02,Volath,Curry,F,S,1281
6690_01,Earth,True,G/1090/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Hardsonerry,False,0.0,6690,01,Tonnie,Hardsonerry,G,S,1090
6695_01,Earth,False,F/1391/P,55 Cancri e,34.0,False,36.0,229.0,468.0,72.0,0.0,Reneen Dayers,False,805.0,6695,01,Reneen,Dayers,F,P,1391
6696_01,Earth,False,,TRAPPIST-1e,35.0,False,14.0,320.0,1078.0,0.0,3.0,Oraine Tranklinay,False,1415.0,6696,01,Oraine,Tranklinay,,P,
6700_01,Earth,True,G/1086/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Whiters,False,0.0,6700,01,Carlie,Whiters,G,P,1086
6700_02,Earth,False,G/1086/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,808.0,0.0,Doryn Willynnedy,False,808.0,6700,02,Doryn,Willynnedy,G,P,1086
6701_01,Europa,True,B/257/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Zaninon Rackepery,False,0.0,6701,01,Zaninon,Rackepery,B,S,257
6703_01,Mars,False,F/1394/P,TRAPPIST-1e,30.0,False,14.0,0.0,41.0,1647.0,0.0,,False,1702.0,6703,01,,,F,P,1394
6704_01,Mars,False,E/442/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cowhex Breke,False,0.0,6704,01,Cowhex,Breke,E,S,442
6705_01,Earth,False,F/1282/S,TRAPPIST-1e,45.0,False,1.0,0.0,510.0,0.0,736.0,Sony Morron,False,1247.0,6705,01,Sony,Morron,F,S,1282
6710_01,Earth,True,G/1093/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Blanda Maynardner,False,0.0,6710,01,Blanda,Maynardner,G,S,1093
6712_01,Earth,False,E/443/S,TRAPPIST-1e,56.0,False,0.0,0.0,144.0,554.0,129.0,Wenise Foxter,False,827.0,6712,01,Wenise,Foxter,E,S,443
6714_01,Earth,False,G/1094/S,TRAPPIST-1e,21.0,False,507.0,85.0,305.0,0.0,11.0,Stene Sellentry,False,908.0,6714,01,Stene,Sellentry,G,S,1094
6715_01,Earth,False,E/430/P,TRAPPIST-1e,28.0,False,9.0,101.0,34.0,555.0,5.0,Erine Gaineyerson,False,704.0,6715,01,Erine,Gaineyerson,E,P,430
6716_01,Earth,False,E/444/S,TRAPPIST-1e,38.0,False,0.0,11.0,25.0,938.0,14.0,Sall Prickmantes,False,988.0,6716,01,Sall,Prickmantes,E,S,444
6717_01,Europa,True,B/225/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Tarino Cracul,False,0.0,6717,01,Tarino,Cracul,B,P,225
6723_01,Europa,False,C/212/P,TRAPPIST-1e,33.0,False,0.0,4283.0,0.0,1294.0,1412.0,Sceleon Fulazy,False,6989.0,6723,01,Sceleon,Fulazy,C,P,212
6728_01,Europa,True,D/211/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Tunparstel,False,0.0,6728,01,Cheleon,Tunparstel,D,P,211
6732_01,Earth,False,F/1398/P,TRAPPIST-1e,19.0,False,1177.0,1619.0,0.0,0.0,0.0,Robyna Wolffy,False,2796.0,6732,01,Robyna,Wolffy,F,P,1398
6733_01,Earth,False,F/1283/S,TRAPPIST-1e,19.0,False,0.0,649.0,54.0,0.0,0.0,Jilley Sandry,False,703.0,6733,01,Jilley,Sandry,F,S,1283
6735_01,Earth,False,F/1284/S,TRAPPIST-1e,17.0,False,2379.0,0.0,1.0,42.0,166.0,Kirky Moodson,False,2588.0,6735,01,Kirky,Moodson,F,S,1284
6737_01,Earth,False,G/1091/P,TRAPPIST-1e,20.0,False,,0.0,610.0,0.0,0.0,Briam Horthy,False,610.0,6737,01,Briam,Horthy,G,P,1091
6738_01,Mars,False,D/204/S,55 Cancri e,22.0,False,451.0,0.0,490.0,1.0,19.0,,False,961.0,6738,01,,,D,S,204
6738_02,Mars,True,D/204/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Hers Gooki,False,0.0,6738,02,Hers,Gooki,D,S,204
6740_01,Mars,False,F/1285/S,TRAPPIST-1e,50.0,False,949.0,24.0,63.0,0.0,271.0,Cowhex Curry,False,1307.0,6740,01,Cowhex,Curry,F,S,1285
6743_01,Mars,True,F/1288/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Skix Flate,False,0.0,6743,01,Skix,Flate,F,S,1288
6752_01,Earth,False,E/447/S,TRAPPIST-1e,23.0,False,699.0,0.0,904.0,0.0,0.0,Adanne Dillestron,False,1603.0,6752,01,Adanne,Dillestron,E,S,447
6752_02,Earth,False,G/1099/S,55 Cancri e,38.0,False,432.0,0.0,0.0,158.0,82.0,Elice Dillestron,False,672.0,6752,02,Elice,Dillestron,G,S,1099
6752_03,Earth,False,F/1291/S,TRAPPIST-1e,20.0,False,0.0,5.0,1.0,769.0,0.0,Annon Dillestron,False,775.0,6752,03,Annon,Dillestron,F,S,1291
6755_01,Earth,False,F/1401/P,TRAPPIST-1e,31.0,False,1155.0,0.0,0.0,0.0,0.0,Lulah Wolfaddox,False,1155.0,6755,01,Lulah,Wolfaddox,F,P,1401
6759_01,Earth,True,G/1096/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Ivaney Donson,False,0.0,6759,01,Ivaney,Donson,G,P,1096
6767_01,Mars,False,F/1296/S,TRAPPIST-1e,36.0,False,1273.0,0.0,3.0,642.0,700.0,Mesh Bau,False,2618.0,6767,01,Mesh,Bau,F,S,1296
6767_02,Mars,False,F/1296/S,TRAPPIST-1e,27.0,False,134.0,73.0,509.0,,0.0,Rosts Bau,False,716.0,6767,02,Rosts,Bau,F,S,1296
6768_01,Earth,False,G/1100/S,TRAPPIST-1e,66.0,False,0.0,429.0,0.0,298.0,997.0,Lyn Hahnstonsen,False,1724.0,6768,01,Lyn,Hahnstonsen,G,S,1100
6769_01,Mars,True,F/1297/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Oareel Apity,False,0.0,6769,01,Oareel,Apity,F,S,1297
6770_01,Europa,True,B/227/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Batenah Aginge,False,0.0,6770,01,Batenah,Aginge,B,P,227
6770_02,Europa,True,B/227/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Matark Aginge,False,0.0,6770,02,Matark,Aginge,B,P,227
6770_03,Europa,True,B/227/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Scellus Aginge,False,0.0,6770,03,Scellus,Aginge,B,P,227
6771_01,Earth,False,F/1298/S,TRAPPIST-1e,47.0,False,0.0,0.0,4.0,898.0,0.0,Eleah Brien,False,902.0,6771,01,Eleah,Brien,F,S,1298
6772_01,Earth,True,G/1099/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Samie Beckeetter,False,0.0,6772,01,Samie,Beckeetter,G,P,1099
6772_02,Earth,False,F/1406/P,TRAPPIST-1e,50.0,False,166.0,0.0,514.0,114.0,0.0,,False,794.0,6772,02,,,F,P,1406
6777_01,Europa,True,C/216/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Wasatan Igniming,False,0.0,6777,01,Wasatan,Igniming,C,P,216
6781_01,Europa,True,A/83/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sarthim Trallect,False,0.0,6781,01,Sarthim,Trallect,A,S,83
6783_01,Earth,True,G/1101/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Wallyn Ortinericey,False,0.0,6783,01,Wallyn,Ortinericey,G,P,1101
6785_01,Earth,True,G/1102/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Lesley Mcfarmerson,False,0.0,6785,01,Lesley,Mcfarmerson,G,P,1102
6790_01,Earth,False,G/1103/S,PSO J318.5-22,33.0,False,455.0,0.0,11.0,0.0,302.0,Jonaye Boyersons,False,768.0,6790,01,Jonaye,Boyersons,G,S,1103
6791_01,Earth,False,,55 Cancri e,33.0,False,0.0,1601.0,57.0,0.0,0.0,Lis Hayertez,False,1658.0,6791,01,Lis,Hayertez,,S,
6793_01,Europa,False,B/228/P,TRAPPIST-1e,42.0,False,88.0,2062.0,0.0,25.0,0.0,Nasl Wassing,False,2175.0,6793,01,Nasl,Wassing,B,P,228
6793_02,Europa,True,B/228/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Branev Wassing,False,0.0,6793,02,Branev,Wassing,B,P,228
6795_01,Mars,,E/433/P,TRAPPIST-1e,18.0,True,988.0,0.0,732.0,356.0,0.0,Coobix Gecre,False,2076.0,6795,01,Coobix,Gecre,E,P,433
6797_01,Earth,False,F/1413/P,TRAPPIST-1e,34.0,False,512.0,38.0,0.0,26.0,284.0,Gailia Berreranks,False,860.0,6797,01,Gailia,Berreranks,F,P,1413
6803_01,Earth,False,F/1301/S,TRAPPIST-1e,46.0,False,0.0,445.0,8.0,146.0,0.0,Elica Nichaner,False,599.0,6803,01,Elica,Nichaner,F,S,1301
6804_01,Earth,False,F/1302/S,TRAPPIST-1e,35.0,False,0.0,623.0,139.0,0.0,109.0,Benda Craftstens,False,871.0,6804,01,Benda,Craftstens,F,S,1302
6807_01,Earth,False,F/1415/P,55 Cancri e,40.0,False,66.0,1029.0,62.0,0.0,0.0,Anthia Lessonerry,False,1157.0,6807,01,Anthia,Lessonerry,F,P,1415
6807_02,Earth,True,G/1106/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Maurie Monsoney,False,0.0,6807,02,Maurie,Monsoney,G,P,1106
6809_01,Earth,False,E/434/P,TRAPPIST-1e,43.0,False,0.0,0.0,9.0,698.0,81.0,Gerte Scottney,False,788.0,6809,01,Gerte,Scottney,E,P,434
6811_01,Earth,True,G/1107/P,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,Lestie Pottmanley,False,0.0,6811,01,Lestie,Pottmanley,G,P,1107
6812_01,Earth,False,G/1105/S,TRAPPIST-1e,31.0,False,1.0,227.0,0.0,495.0,0.0,Adammy Barris,False,723.0,6812,01,Adammy,Barris,G,S,1105
6812_02,Earth,False,G/1105/S,TRAPPIST-1e,23.0,False,29.0,,0.0,787.0,0.0,Stevey Barris,False,816.0,6812,02,Stevey,Barris,G,S,1105
6815_01,Earth,False,F/1303/S,TRAPPIST-1e,25.0,False,0.0,2.0,476.0,421.0,2.0,Chelly Barlsond,False,901.0,6815,01,Chelly,Barlsond,F,S,1303
6819_01,Earth,False,G/1106/S,TRAPPIST-1e,37.0,False,244.0,0.0,182.0,0.0,489.0,Coley Hamberterry,False,915.0,6819,01,Coley,Hamberterry,G,S,1106
6819_02,Earth,True,G/1106/S,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Terek Holson,False,0.0,6819,02,Terek,Holson,G,S,1106
6819_03,Earth,True,G/1106/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dandra Hamberterry,False,0.0,6819,03,Dandra,Hamberterry,G,S,1106
6823_01,Earth,True,G/1107/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Vanley Woodwin,False,0.0,6823,01,Vanley,Woodwin,G,S,1107
6828_01,Earth,True,G/1110/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Sus Andley,False,0.0,6828,01,Sus,Andley,G,S,1110
6830_01,Earth,True,G/1110/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Brita Kennetty,False,0.0,6830,01,Brita,Kennetty,G,P,1110
6835_01,Mars,True,E/453/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Morms Chpie,False,0.0,6835,01,Morms,Chpie,E,S,453
6835_02,Mars,False,E/453/S,TRAPPIST-1e,48.0,False,,0.0,149.0,4.0,0.0,Chonk Kad,False,153.0,6835,02,Chonk,Kad,E,S,453
6836_01,Mars,False,G/1112/S,TRAPPIST-1e,27.0,False,365.0,305.0,0.0,13.0,225.0,Sethew Ramoran,False,908.0,6836,01,Sethew,Ramoran,G,S,1112
6838_01,Europa,True,C/217/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Alraium Fasticaly,False,0.0,6838,01,Alraium,Fasticaly,C,P,217
6838_02,Europa,False,C/217/P,TRAPPIST-1e,28.0,False,0.0,6562.0,0.0,3430.0,18670.0,Quarkab Fasticaly,False,28662.0,6838,02,Quarkab,Fasticaly,C,P,217
6838_03,Europa,False,C/217/P,55 Cancri e,34.0,False,695.0,2325.0,0.0,21.0,9626.0,Nekkard Fasticaly,False,12667.0,6838,03,Nekkard,Fasticaly,C,P,217
6842_01,Mars,False,F/1423/P,TRAPPIST-1e,31.0,False,631.0,0.0,898.0,27.0,43.0,Spuffs Lapie,False,1599.0,6842,01,Spuffs,Lapie,F,P,1423
6845_01,Europa,True,A/69/P,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Zanino Conaly,False,0.0,6845,01,Zanino,Conaly,A,P,69
6846_01,Earth,False,G/1112/P,,45.0,False,2.0,0.0,59.0,2.0,1754.0,Ritany Hubbarnett,False,1817.0,6846,01,Ritany,Hubbarnett,G,P,1112
6847_01,Europa,False,A/70/P,55 Cancri e,48.0,False,,996.0,197.0,151.0,4532.0,Aldush Gearitte,False,5876.0,6847,01,Aldush,Gearitte,A,P,70
6849_01,Europa,False,D/207/S,TRAPPIST-1e,21.0,False,0.0,633.0,0.0,5865.0,145.0,Sargin Slavested,False,6643.0,6849,01,Sargin,Slavested,D,S,207
6852_01,Earth,False,F/1308/S,PSO J318.5-22,24.0,False,0.0,380.0,225.0,0.0,,Andary Brightez,False,605.0,6852,01,Andary,Brightez,F,S,1308
6852_02,Earth,False,F/1308/S,TRAPPIST-1e,16.0,False,0.0,1.0,0.0,964.0,0.0,Cherry Brightez,False,965.0,6852,02,Cherry,Brightez,F,S,1308
6855_01,Earth,False,F/1425/P,TRAPPIST-1e,19.0,False,0.0,490.0,0.0,159.0,0.0,Gory Owery,False,649.0,6855,01,Gory,Owery,F,P,1425
6856_01,Mars,False,F/1309/S,55 Cancri e,26.0,False,2676.0,1.0,143.0,0.0,0.0,Llix Nate,False,2820.0,6856,01,Llix,Nate,F,S,1309
6860_01,Earth,False,F/1426/P,TRAPPIST-1e,22.0,False,804.0,0.0,0.0,2.0,0.0,Leondy Simpsonks,False,806.0,6860,01,Leondy,Simpsonks,F,P,1426
6867_01,Earth,False,F/1312/S,TRAPPIST-1e,33.0,False,0.0,0.0,723.0,108.0,115.0,Justie Howenters,False,946.0,6867,01,Justie,Howenters,F,S,1312
6870_01,Mars,False,D/209/S,TRAPPIST-1e,44.0,True,542.0,3.0,46.0,674.0,0.0,Quits Cone,False,1265.0,6870,01,Quits,Cone,D,S,209
6872_01,Earth,True,G/1114/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Camiet Bonnondry,False,0.0,6872,01,Camiet,Bonnondry,G,P,1114
6874_01,Earth,True,G/1117/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Maurie Hammons,False,0.0,6874,01,Maurie,Hammons,G,S,1117
6875_01,Europa,False,B/230/P,55 Cancri e,43.0,False,0.0,1592.0,0.0,1738.0,0.0,Aludram Emetillove,False,3330.0,6875,01,Aludram,Emetillove,B,P,230
6875_02,Europa,False,B/230/P,TRAPPIST-1e,14.0,False,4207.0,689.0,0.0,0.0,558.0,Okulk Sinecthex,False,5454.0,6875,02,Okulk,Sinecthex,B,P,230
6875_03,Europa,False,B/230/P,55 Cancri e,41.0,False,60.0,3146.0,0.0,12.0,479.0,Sariton Emetillove,False,3697.0,6875,03,Sariton,Emetillove,B,P,230
6876_01,Earth,False,F/1313/S,TRAPPIST-1e,20.0,False,0.0,670.0,0.0,0.0,22.0,Done Greenez,False,692.0,6876,01,Done,Greenez,F,S,1313
6876_02,Earth,False,G/1118/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Verney Greenez,False,0.0,6876,02,Verney,Greenez,G,S,1118
6876_03,Earth,True,G/1118/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Felice Greenez,False,0.0,6876,03,Felice,Greenez,G,S,1118
6877_01,Earth,False,F/1429/P,55 Cancri e,22.0,False,20.0,155.0,0.0,373.0,90.0,Ronna Palmes,False,638.0,6877,01,Ronna,Palmes,F,P,1429
6878_01,Mars,True,F/1314/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Dynx Porté,False,0.0,6878,01,Dynx,Porté,F,S,1314
6881_01,Mars,False,D/210/S,55 Cancri e,35.0,False,333.0,10.0,1063.0,7.0,365.0,Trise Datte,False,1778.0,6881,01,Trise,Datte,D,S,210
6884_01,Earth,True,G/1115/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Verly Kirks,False,0.0,6884,01,Verly,Kirks,G,P,1115
6886_01,Earth,True,G/1121/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Meline Clemondsey,False,0.0,6886,01,Meline,Clemondsey,G,S,1121
6888_01,Europa,False,C/219/P,TRAPPIST-1e,38.0,False,,1501.0,219.0,470.0,173.0,Arrain Conablese,False,2363.0,6888,01,Arrain,Conablese,C,P,219
6888_02,Europa,True,C/219/P,TRAPPIST-1e,35.0,,0.0,0.0,0.0,0.0,0.0,Decruxa Emeliatty,False,0.0,6888,02,Decruxa,Emeliatty,C,P,219
6888_03,Europa,,C/219/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Homamin Turtertive,False,0.0,6888,03,Homamin,Turtertive,C,P,219
6888_04,Europa,False,C/219/P,PSO J318.5-22,25.0,True,5100.0,150.0,0.0,170.0,0.0,Astorux Conablese,False,5420.0,6888,04,Astorux,Conablese,C,P,219
6890_01,Earth,False,E/458/S,TRAPPIST-1e,32.0,False,1.0,15.0,0.0,1.0,773.0,Eliana Bryangton,False,790.0,6890,01,Eliana,Bryangton,E,S,458
6897_01,Earth,False,E/439/P,TRAPPIST-1e,24.0,False,449.0,0.0,1.0,0.0,244.0,,False,694.0,6897,01,,,E,P,439
6904_01,Earth,True,G/1116/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Harlen Farleyatton,False,0.0,6904,01,Harlen,Farleyatton,G,P,1116
6904_02,Earth,True,G/1116/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Debora Farleyatton,False,0.0,6904,02,Debora,Farleyatton,G,P,1116
6904_03,Earth,False,G/1116/P,TRAPPIST-1e,18.0,False,2.0,7.0,761.0,75.0,0.0,Loria Farleyatton,False,845.0,6904,03,Loria,Farleyatton,G,P,1116
6909_01,Europa,True,B/231/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Shoeweely,False,0.0,6909,01,Kaffias,Shoeweely,B,P,231
6914_01,Earth,True,G/1125/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Iree Romez,False,0.0,6914,01,Iree,Romez,G,S,1125
6916_01,Europa,True,B/232/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Gluinol Wassing,False,0.0,6916,01,Gluinol,Wassing,B,P,232
6919_01,Earth,True,,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,Len Bulliamoses,False,0.0,6919,01,Len,Bulliamoses,,S,
6922_01,Earth,True,G/1119/P,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Harlos Payner,False,0.0,6922,01,Harlos,Payner,G,P,1119
6923_01,Mars,True,F/1434/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Tecre,False,0.0,6923,01,Cobix,Tecre,F,P,1434
6927_01,Earth,False,G/1121/P,TRAPPIST-1e,32.0,False,0.0,270.0,0.0,560.0,84.0,Derina Mcdowns,False,914.0,6927,01,Derina,Mcdowns,G,P,1121
6933_01,Europa,True,E/442/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Aludrab Proorbeng,False,0.0,6933,01,Aludrab,Proorbeng,E,P,442
6933_02,Europa,,E/442/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,,0.0,Gatrix Imprank,False,0.0,6933,02,Gatrix,Imprank,E,P,442
6935_01,Earth,False,F/1437/P,TRAPPIST-1e,61.0,False,703.0,0.0,0.0,0.0,0.0,Shany Davens,False,703.0,6935,01,Shany,Davens,F,P,1437
6936_01,Mars,False,D/218/P,TRAPPIST-1e,72.0,False,2596.0,0.0,193.0,0.0,0.0,Ors Spare,False,2789.0,6936,01,Ors,Spare,D,P,218
6936_02,Earth,False,E/444/P,TRAPPIST-1e,30.0,False,1265.0,,0.0,838.0,0.0,Giamon Spare,False,2103.0,6936,02,Giamon,Spare,E,P,444
6936_03,Mars,True,F/1438/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Cindee Spare,False,0.0,6936,03,Cindee,Spare,F,P,1438
6938_01,Earth,True,G/1123/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Julin Reilline,False,0.0,6938,01,Julin,Reilline,G,P,1123
6941_01,Earth,True,G/1125/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Willey Mullericer,False,0.0,6941,01,Willey,Mullericer,G,P,1125
6942_01,Earth,True,G/1132/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Aliey Belley,False,0.0,6942,01,Aliey,Belley,G,S,1132
6948_01,Earth,True,G/1133/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Wenten Leton,False,0.0,6948,01,Wenten,Leton,G,S,1133
6952_01,Europa,True,C/224/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Dyonif Hautconded,False,0.0,6952,01,Dyonif,Hautconded,C,P,224
6953_01,Earth,False,F/1440/P,TRAPPIST-1e,33.0,False,250.0,279.0,329.0,12.0,0.0,Ernard Holton,False,870.0,6953,01,Ernard,Holton,F,P,1440
6955_01,Earth,False,F/1441/P,TRAPPIST-1e,27.0,False,0.0,216.0,168.0,251.0,53.0,Chrisa Colomonson,False,688.0,6955,01,Chrisa,Colomonson,F,P,1441
6956_01,Earth,False,F/1442/P,55 Cancri e,21.0,False,11.0,0.0,0.0,499.0,77.0,Maya Bushins,False,587.0,6956,01,Maya,Bushins,F,P,1442
6958_01,Earth,False,F/1443/P,TRAPPIST-1e,21.0,False,11.0,653.0,0.0,35.0,61.0,Timmie Hardson,False,760.0,6958,01,Timmie,Hardson,F,P,1443
6959_01,Earth,False,F/1327/S,TRAPPIST-1e,18.0,False,646.0,0.0,0.0,1444.0,0.0,Pristy Garzaley,False,2090.0,6959,01,Pristy,Garzaley,F,S,1327
6959_02,Earth,True,G/1134/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Calvia Garzaley,False,0.0,6959,02,Calvia,Garzaley,G,S,1134
6959_03,Earth,True,G/1134/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Stevey Garzaley,False,0.0,6959,03,Stevey,Garzaley,G,S,1134
6961_01,Europa,False,A/85/S,TRAPPIST-1e,41.0,False,0.0,620.0,0.0,605.0,873.0,Miaplas Ciplanke,False,2098.0,6961,01,Miaplas,Ciplanke,A,S,85
6961_02,Europa,False,D/211/S,,57.0,False,0.0,2847.0,0.0,101.0,9613.0,Ruchban Ciplanke,False,12561.0,6961,02,Ruchban,Ciplanke,D,S,211
6965_01,Mars,True,F/1445/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Rooses Danad,False,0.0,6965,01,Rooses,Danad,F,P,1445
6969_01,Mars,False,F/1448/P,TRAPPIST-1e,54.0,False,2538.0,0.0,60.0,1.0,0.0,Minnys Iccle,False,2599.0,6969,01,Minnys,Iccle,F,P,1448
6974_01,Earth,False,F/1329/S,TRAPPIST-1e,49.0,False,757.0,0.0,0.0,0.0,46.0,Racy Haynard,False,803.0,6974,01,Racy,Haynard,F,S,1329
6975_01,Mars,False,F/1330/S,TRAPPIST-1e,19.0,False,1752.0,0.0,157.0,,0.0,Croos Bra,False,1909.0,6975,01,Croos,Bra,F,S,1330
