PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Train,Spending,Group,GroupNumber,FirstName,LastName,CabinDeck,CabinSide,CabinNum,Transported
7401_01,Mars,True,E/479/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Diles Merte,True,0.0,7401,01,Diles,Merte,E,P,479,False
7402_01,Europa,,C/272/S,TRAPPIST-1e,16.0,False,0.0,1417.0,3.0,27.0,186.0,Wimpha Stioutody,True,1633.0,7402,01,Wimpha,Stioutody,C,S,272,True
7402_02,Europa,True,C/272/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,0.0,7402,02,Mesarid,Stioutody,C,S,272,True
7403_01,Earth,False,G/1194/P,TRAPPIST-1e,19.0,False,294.0,79.0,536.0,0.0,0.0,Charly Gibbsonton,True,909.0,7403,01,Charly,Gibbsonton,G,P,1194,False
7405_01,Earth,False,F/1419/S,TRAPPIST-1e,23.0,False,0.0,1089.0,311.0,0.0,0.0,Hellia Steeletters,True,1400.0,7405,01,Hellia,Steeletters,F,S,1419,True
7406_01,Earth,False,G/1195/P,TRAPPIST-1e,19.0,False,0.0,78.0,801.0,0.0,7.0,Tarah Balley,True,886.0,7406,01,Tarah,Balley,G,P,1195,False
7408_01,Mars,False,F/1420/S,TRAPPIST-1e,32.0,False,193.0,,1116.0,0.0,0.0,Plat Katte,True,1309.0,7408,01,Plat,Katte,F,S,1420,False
7410_01,Earth,False,G/1201/S,TRAPPIST-1e,41.0,False,85.0,804.0,0.0,0.0,0.0,Jaimer Cartz,True,889.0,7410,01,Jaimer,Cartz,G,S,1201,True
7411_01,Earth,False,F/1533/P,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,Racy Bakericks,True,1554.0,7411,01,Racy,Bakericks,F,P,1533,False
7416_01,Europa,False,B/278/S,55 Cancri e,41.0,,0.0,10049.0,214.0,5287.0,1845.0,Astrah Burcaling,True,17395.0,7416,01,Astrah,Burcaling,B,S,278,False
7418_01,Mars,False,F/1534/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Apench Ses,True,0.0,7418,01,Apench,Ses,F,P,1534,True
7419_01,Earth,False,G/1197/P,,39.0,False,1.0,875.0,0.0,6.0,0.0,Race Bardson,True,882.0,7419,01,Race,Bardson,G,P,1197,True
7419_02,Earth,False,F/1535/P,TRAPPIST-1e,47.0,False,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,True,872.0,7419,02,Lerion,Bardson,F,P,1535,True
7422_01,Earth,False,G/1204/S,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,True,620.0,7422,01,Shery,Lardsonald,G,S,1204,False
7425_01,Earth,True,G/1200/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Milyla Balderts,True,0.0,7425,01,Milyla,Balderts,G,P,1200,True
7425_02,Earth,False,G/1200/P,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,Willip Balderts,True,889.0,7425,02,Willip,Balderts,G,P,1200,False
7427_01,Mars,True,F/1423/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Rafox Banie,True,0.0,7427,01,Rafox,Banie,F,S,1423,True
7428_01,Europa,False,A/79/P,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,Iononus Fulazy,True,2051.0,7428,01,Iononus,Fulazy,A,P,79,False
7429_01,Mars,False,,TRAPPIST-1e,38.0,False,1126.0,0.0,23.0,34.0,0.0,Cuses Pread,True,1183.0,7429,01,Cuses,Pread,,,,False
7430_01,Earth,False,G/1205/S,PSO J318.5-22,24.0,False,549.0,3.0,201.0,0.0,0.0,Isa Vantonson,True,753.0,7430,01,Isa,Vantonson,G,S,1205,False
7431_01,Europa,False,A/90/S,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,Altanin Barmant,True,3880.0,7431,01,Altanin,Barmant,A,S,90,False
7432_01,Europa,True,E/481/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Amonysidle,True,0.0,7432,01,Ainkard,Amonysidle,E,P,481,True
7435_01,Europa,True,B/244/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,True,0.0,7435,01,Arid,Couresteer,B,P,244,True
7436_01,Earth,True,G/1202/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Letty Meyersones,True,0.0,7436,01,Letty,Meyersones,G,P,1202,False
7437_01,Europa,True,B/279/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,0.0,7437,01,Mesatan,Disgul,B,S,279,True
7437_02,Europa,True,B/279/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,0.0,7437,02,Kraban,Disgul,B,S,279,True
7437_03,Europa,True,B/279/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,0.0,7437,03,Sadalm,Clumshangs,B,S,279,True
7438_01,Earth,False,E/483/P,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,Gaylah Hanner,True,718.0,7438,01,Gaylah,Hanner,E,P,483,True
7442_01,Earth,False,E/495/S,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,Antony Morrencis,True,746.0,7442,01,Antony,Morrencis,E,S,495,False
7442_02,Earth,True,,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,True,0.0,7442,02,Franda,Morrencis,,S,,False
7444_01,Earth,True,G/1203/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Thorney,True,0.0,7444,01,Kenny,Thorney,G,P,1203,False
7445_01,Earth,True,G/1208/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Hoppers,True,0.0,7445,01,Coreen,Hoppers,G,S,1208,False
7446_01,Earth,False,G/1204/P,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,Mamina Hopez,True,1800.0,7446,01,Mamina,Hopez,G,P,1204,False
7447_01,Mars,False,F/1539/P,TRAPPIST-1e,24.0,False,,0.0,299.0,814.0,0.0,Chees Oncy,True,1113.0,7447,01,Chees,Oncy,F,P,1539,False
7448_01,Earth,False,F/1540/P,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,Line Bradlerson,True,702.0,7448,01,Line,Bradlerson,F,P,1540,False
7449_01,Earth,False,F/1541/P,PSO J318.5-22,20.0,False,120.0,321.0,0.0,932.0,175.0,Loresa Bakericks,True,1548.0,7449,01,Loresa,Bakericks,F,P,1541,False
7450_01,Earth,False,G/1205/P,TRAPPIST-1e,23.0,False,509.0,0.0,193.0,0.0,2.0,Armene Sykess,True,704.0,7450,01,Armene,Sykess,G,P,1205,False
7452_01,Europa,True,B/281/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,True,0.0,7452,01,Dyonon,Sloweber,B,S,281,True
7452_02,Europa,False,B/281/S,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,Mirfark Sloweber,True,5009.0,7452,02,Mirfark,Sloweber,B,S,281,True
7452_03,Europa,True,B/281/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Aino Sloweber,True,0.0,7452,03,Aino,Sloweber,B,S,281,True
7453_01,Europa,True,C/275/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Alarkab Aneter,True,0.0,7453,01,Alarkab,Aneter,C,S,275,True
7455_01,Europa,False,A/80/P,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,Neshath Slavested,True,2774.0,7455,01,Neshath,Slavested,A,P,80,True
7456_01,Earth,True,G/1210/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yvetta Whitez,True,0.0,7456,01,Yvetta,Whitez,G,S,1210,True
7457_01,Mars,False,E/496/S,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,Seat Fine,True,1298.0,7457,01,Seat,Fine,E,S,496,False
7458_01,Earth,True,G/1211/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Fayey Vincenton,True,0.0,7458,01,Fayey,Vincenton,G,S,1211,False
7459_01,Europa,False,B/282/S,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,Menkin Dratembid,True,2491.0,7459,01,Menkin,Dratembid,B,S,282,False
7460_01,Earth,False,F/1543/P,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,Leria Haydenez,True,1095.0,7460,01,Leria,Haydenez,F,P,1543,True
7461_01,Europa,True,D/223/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Plaricit,True,0.0,7461,01,Zavior,Plaricit,D,S,223,True
7462_01,Earth,True,G/1206/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,True,0.0,7462,01,Hilia,Mckinn,G,P,1206,True
7464_01,Earth,True,G/1207/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,True,0.0,7464,01,Lynnie,Hickett,G,P,1207,True
7472_01,Mars,True,F/1426/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,7472,01,,,F,S,1426,True
7475_01,Mars,True,F/1545/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,0.0,7475,01,Pros,Leste,F,P,1545,True
7475_02,Mars,True,F/1545/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lies Leste,True,0.0,7475,02,Lies,Leste,F,P,1545,True
7477_01,Earth,False,F/1546/P,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,Jimmya Fielson,True,690.0,7477,01,Jimmya,Fielson,F,P,1546,False
7478_01,Europa,False,C/276/S,,56.0,False,0.0,5711.0,0.0,0.0,50.0,Minchib Porkilte,True,5761.0,7478,01,Minchib,Porkilte,C,S,276,True
7479_01,Mars,True,F/1429/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Muffs Berte,True,0.0,7479,01,Muffs,Berte,F,S,1429,True
7481_01,Earth,False,G/1215/S,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,Darlie Chanash,True,1779.0,7481,01,Darlie,Chanash,G,S,1215,False
7483_01,Mars,False,E/485/P,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,Wille Winie,True,1562.0,7483,01,Wille,Winie,E,P,485,True
7484_01,Earth,False,G/1209/P,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,Coracy Rivanseney,True,1435.0,7484,01,Coracy,Rivanseney,G,P,1209,True
7485_01,Europa,False,,TRAPPIST-1e,26.0,False,36.0,2285.0,0.0,2287.0,159.0,Betenif Cousel,True,4767.0,7485,01,Betenif,Cousel,,,,False
7486_01,Earth,False,G/1210/P,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,Katen Vandez,True,1434.0,7486,01,Katen,Vandez,G,P,1210,False
7487_01,Earth,False,G/1216/S,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,Jeanie Sellahaney,True,785.0,7487,01,Jeanie,Sellahaney,G,S,1216,True
7488_01,Mars,False,E/486/P,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,Pold Kidne,True,1299.0,7488,01,Pold,Kidne,E,P,486,False
7488_02,Mars,True,E/486/P,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,Clues Kidne,True,0.0,7488,02,Clues,Kidne,E,P,486,True
7490_01,Earth,True,G/1217/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Grette Garrincent,True,0.0,7490,01,Grette,Garrincent,G,S,1217,True
7492_01,Mars,False,D/224/S,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,Bleda Bun,True,3149.0,7492,01,Bleda,Bun,D,S,224,True
7494_01,Earth,False,E/487/P,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,Lynnon Sellahaney,True,1618.0,7494,01,Lynnon,Sellahaney,E,P,487,False
7495_01,Mars,False,F/1431/S,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,Weres Ropie,True,1157.0,7495,01,Weres,Ropie,F,S,1431,False
7496_01,Europa,False,C/278/S,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,Asellan Fuelisent,True,2482.0,7496,01,Asellan,Fuelisent,C,S,278,True
7498_01,Mars,False,F/1550/P,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,Otlios Cola,True,2365.0,7498,01,Otlios,Cola,F,P,1550,False
7498_02,Mars,True,F/1550/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,True,0.0,7498,02,Bonutz,Cola,F,P,1550,True
7498_03,Mars,False,F/1550/P,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,Beals Cola,True,940.0,7498,03,Beals,Cola,F,P,1550,True
7499_01,Earth,False,F/1551/P,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,Enrie Hayder,True,1283.0,7499,01,Enrie,Hayder,F,P,1551,True
7500_01,Mars,False,F/1432/S,TRAPPIST-1e,54.0,True,1770.0,7.0,228.0,0.0,0.0,Swafox Swin,True,2005.0,7500,01,Swafox,Swin,F,S,1432,False
7501_01,Earth,False,F/1433/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,Henryn Burchard,True,804.0,7501,01,Henryn,Burchard,F,S,1433,False
7502_01,Europa,False,C/241/P,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,Gatrin Clutolded,True,6665.0,7502,01,Gatrin,Clutolded,C,P,241,True
7503_01,Europa,True,B/283/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Achira Capplid,True,0.0,7503,01,Achira,Capplid,B,S,283,True
7503_02,Europa,False,B/283/S,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,Dabi Capplid,True,14547.0,7503,02,Dabi,Capplid,B,S,283,True
7504_01,Earth,False,F/1552/P,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,,True,778.0,7504,01,,,F,P,1552,False
7505_01,Mars,False,F/1553/P,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,Ste Fone,True,5014.0,7505,01,Ste,Fone,F,P,1553,False
7505_02,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Hone Fone,True,0.0,7505,02,Hone,Fone,F,P,1553,True
7505_03,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Monkle Fone,True,0.0,7505,03,Monkle,Fone,F,P,1553,True
7506_01,Earth,False,F/1554/P,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,Billya Vales,True,2111.0,7506,01,Billya,Vales,F,P,1554,False
7507_01,Earth,False,E/499/S,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,Marlly Santin,True,789.0,7507,01,Marlly,Santin,E,S,499,False
7507_02,Earth,False,E/499/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Joela Santin,True,0.0,7507,02,Joela,Santin,E,S,499,True
7507_03,Earth,False,E/499/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ianley Santin,True,0.0,7507,03,Ianley,Santin,E,S,499,True
7508_01,Europa,False,B/284/S,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,,90.0,Alar Exible,True,4337.0,7508,01,Alar,Exible,B,S,284,False
7509_01,Earth,False,F/1434/S,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,Herina Mcneiley,True,1449.0,7509,01,Herina,Mcneiley,F,S,1434,False
7510_01,Mars,False,F/1435/S,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,Pars Horte,True,1450.0,7510,01,Pars,Horte,F,S,1435,False
7512_01,Earth,False,F/1436/S,PSO J318.5-22,29.0,False,5.0,598.0,,0.0,0.0,Byrona Berges,True,603.0,7512,01,Byrona,Berges,F,S,1436,False
7513_01,Earth,,E/488/P,TRAPPIST-1e,25.0,False,0.0,779.0,0.0,2.0,6.0,Marynk Welles,True,787.0,7513,01,Marynk,Welles,E,P,488,False
7514_01,Earth,False,F/1555/P,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,Fayel Josesh,True,2106.0,7514,01,Fayel,Josesh,F,P,1555,False
7515_01,Mars,True,F/1437/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Monam Gre,True,0.0,7515,01,Monam,Gre,F,S,1437,False
7515_02,Mars,False,F/1437/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Rants Gre,True,0.0,7515,02,Rants,Gre,F,S,1437,True
7517_01,Earth,False,F/1557/P,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,Lynnon Lunapperts,True,653.0,7517,01,Lynnon,Lunapperts,F,P,1557,False
7518_01,Europa,True,B/246/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Acrabih Droning,True,0.0,7518,01,Acrabih,Droning,B,P,246,True
7518_02,Europa,False,B/246/P,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,Aviton Droning,True,18692.0,7518,02,Aviton,Droning,B,P,246,False
7520_01,Earth,False,F/1559/P,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,Elancy Alentonway,True,1934.0,7520,01,Elancy,Alentonway,F,P,1559,False
7521_01,Earth,False,F/1560/P,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,Hard Mcintons,True,1154.0,7521,01,Hard,Mcintons,F,P,1560,False
7522_01,Earth,False,G/1214/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,Harlen Cartyernan,True,908.0,7522,01,Harlen,Cartyernan,G,P,1214,False
7523_01,Earth,False,G/1219/S,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,Bara Mcclayton,True,810.0,7523,01,Bara,Mcclayton,G,S,1219,True
7524_01,Earth,True,G/1215/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Colly Simpsonks,True,0.0,7524,01,Colly,Simpsonks,G,P,1215,True
7524_02,Earth,True,G/1215/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Simpsonks,True,0.0,7524,02,Britta,Simpsonks,G,P,1215,True
7525_01,Europa,False,C/279/S,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,Canonon Retefule,True,9490.0,7525,01,Canonon,Retefule,C,S,279,False
7525_02,Europa,True,C/279/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Geonev Retefule,True,0.0,7525,02,Geonev,Retefule,C,S,279,True
7527_01,Earth,False,F/1561/P,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,Elle Flowensley,True,794.0,7527,01,Elle,Flowensley,F,P,1561,True
7529_01,Earth,True,G/1221/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Combson,True,0.0,7529,01,Harrie,Combson,G,S,1221,True
7531_01,Europa,True,B/286/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Elebara Alindiveng,True,0.0,7531,01,Elebara,Alindiveng,B,S,286,True
7531_02,Europa,True,B/286/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Ainoxa Alindiveng,True,0.0,7531,02,Ainoxa,Alindiveng,B,S,286,True
7533_01,Earth,False,G/1223/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Thell Farrez,True,0.0,7533,01,Thell,Farrez,G,S,1223,True
7534_01,Earth,False,F/1439/S,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,Maen Dickley,True,766.0,7534,01,Maen,Dickley,F,S,1439,False
7535_01,Earth,False,F/1562/P,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,Adanne Robley,True,1169.0,7535,01,Adanne,Robley,F,P,1562,True
7536_01,Mars,True,F/1440/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sallos Purie,True,0.0,7536,01,Sallos,Purie,F,S,1440,True
7538_01,Europa,False,A/81/P,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,Achira Uncionted,True,15601.0,7538,01,Achira,Uncionted,A,P,81,False
7538_02,Europa,False,A/81/P,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,,Marfar Uncionted,True,3916.0,7538,02,Marfar,Uncionted,A,P,81,False
7542_01,Earth,False,F/1442/S,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,Gabria Batestonley,True,901.0,7542,01,Gabria,Batestonley,F,S,1442,False
7543_01,Earth,False,F/1564/P,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,Patsya Saley,True,758.0,7543,01,Patsya,Saley,F,P,1564,False
7544_01,Earth,False,E/501/S,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,Jasony Brightez,True,787.0,7544,01,Jasony,Brightez,E,S,501,False
7545_01,Earth,True,G/1225/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Jasony Nguerrettye,True,0.0,7545,01,Jasony,Nguerrettye,G,S,1225,False
7549_01,Earth,False,E/489/P,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,Beula Beangley,True,1608.0,7549,01,Beula,Beangley,E,P,489,True
7550_01,Earth,True,G/1216/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Davis Bardinard,True,0.0,7550,01,Davis,Bardinard,G,P,1216,True
7552_01,Earth,False,E/490/P,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,Jacky Callowery,True,792.0,7552,01,Jacky,Callowery,E,P,490,True
7553_01,Earth,False,F/1444/S,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,Walla Bushafford,True,599.0,7553,01,Walla,Bushafford,F,S,1444,False
7559_01,Earth,False,F/1569/P,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,Stace Castannison,True,864.0,7559,01,Stace,Castannison,F,P,1569,False
7560_01,Europa,,C/244/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Proxima Quidedbolt,True,0.0,7560,01,Proxima,Quidedbolt,C,P,244,True
7561_01,Earth,False,F/1445/S,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,,True,776.0,7561,01,,,F,S,1445,False
7563_01,Mars,True,F/1570/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,7563,01,,,F,P,1570,True
7565_01,Europa,False,B/247/P,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,Zaurion Praded,True,8606.0,7565,01,Zaurion,Praded,B,P,247,True
7565_02,Europa,True,B/247/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Thaban Praded,True,0.0,7565,02,Thaban,Praded,B,P,247,True
7565_03,Europa,False,B/247/P,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,Matark Praded,True,6810.0,7565,03,Matark,Praded,B,P,247,False
7565_04,Europa,False,B/247/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Praded,True,0.0,7565,04,Alphah,Praded,B,P,247,True
7567_01,Earth,True,G/1227/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lyde Farmonrada,True,0.0,7567,01,Lyde,Farmonrada,G,S,1227,False
7568_01,Earth,False,F/1571/P,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,Mira Farleyatton,True,804.0,7568,01,Mira,Farleyatton,F,P,1571,False
7569_01,Mars,False,E/493/P,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,Gamuls Sune,True,3869.0,7569,01,Gamuls,Sune,E,P,493,False
7569_02,Mars,False,D/237/P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,Oate Sune,True,2767.0,7569,02,Oate,Sune,D,P,237,False
7572_01,Earth,True,G/1228/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Balley,True,0.0,7572,01,Blancy,Balley,G,S,1228,False
7573_01,Earth,True,G/1217/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Teryla Welltonces,True,0.0,7573,01,Teryla,Welltonces,G,P,1217,False
7574_01,Europa,True,B/287/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Nunkib Alindiveng,True,0.0,7574,01,Nunkib,Alindiveng,B,S,287,True
7576_01,Europa,False,D/239/P,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,Mergas Alenat,True,2369.0,7576,01,Mergas,Alenat,D,P,239,True
7576_02,Europa,False,D/239/P,TRAPPIST-1e,39.0,False,2.0,530.0,0.0,,1360.0,Skyrmak Alenat,True,1892.0,7576,02,Skyrmak,Alenat,D,P,239,False
7577_01,Earth,False,E/502/S,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,Gera Beston,True,1533.0,7577,01,Gera,Beston,E,S,502,False
7578_01,Earth,False,F/1572/P,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,Idace Popelacruz,True,657.0,7578,01,Idace,Popelacruz,F,P,1572,False
7579_01,Earth,False,G/1229/S,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,Willy Curton,True,677.0,7579,01,Willy,Curton,G,S,1229,True
7580_01,Earth,True,G/1230/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Billya Sweenez,True,0.0,7580,01,Billya,Sweenez,G,S,1230,True
7583_01,Mars,False,F/1574/P,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,Pebuts Pert,True,2222.0,7583,01,Pebuts,Pert,F,P,1574,True
7584_01,Europa,,B/288/S,,19.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Swingse,True,0.0,7584,01,Arrain,Swingse,B,S,288,True
7584_02,Europa,True,B/288/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sterfik Swingse,True,0.0,7584,02,Sterfik,Swingse,B,S,288,True
7584_03,Europa,False,B/288/S,TRAPPIST-1e,31.0,False,0.0,1000.0,0.0,19.0,1776.0,Mesaton Swingse,True,2795.0,7584,03,Mesaton,Swingse,B,S,288,False
7585_01,Europa,True,C/281/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Suhaino Admingried,True,0.0,7585,01,Suhaino,Admingried,C,S,281,True
7585_02,Europa,False,C/281/S,TRAPPIST-1e,39.0,,8209.0,18.0,432.0,3560.0,54.0,Azhasim Admingried,True,12273.0,7585,02,Azhasim,Admingried,C,S,281,False
